2,macain +1 for continuing to date himself #tweetdebate
2,+1 pts for Obama's need for talking to allies & trade partners of Iran to help change Iran's nuclear ambitions. #tweetdebate
2,Obama +2 for a clear
2,oddly enough
2,@arpit #tweetdebate He was asked about Iran
2,+1 pts for McCain going after Obama for talking with evil leaders without preconditions. #tweetdebate
2,@current keep up the good work.. I bet your getting slammed
2,Mccain +1 ok.. for your efforts in pron. names #tweetdebate
2,+2 Mccain for understanding that history applies to the present #tweetdebate
2,#tweetdebate Kissenger can't leave the the country because he will get arrested in some countries... good one mccain
2,+2 Obama for clear  understanding of Iran/middle east issues #tweetdebate
2,+1pt for Obama saying "I reserve the right to meet w/whoever at the time of my choosing as president of US". #tweetdebate
2,Obama +2 fo tea with Ahmadinejad #tweetdebate
2,Obama +3 for using McCain's advisers against him. #tweetdebate
2,+3 Obama  sound bite: it doesn't mean you invite them for tea  #tweetdebate
2,+1 Obama - acknowleding that he was called "naive" #tweetdebate
2,+3 Obama There is a difference between pre-conditions and preparation #tweetdebate # current
2,+3 Obama There is a difference between pre-conditions and preparation #tweetdebate # current
2,Obama +2 on international policy. he's rocking this one! #tweetdebate
2,#tweetdebate I'm glad Obama's getting a chance to address this precondition thing.
2,+1 obama on preconditions and tea
2,@elaineschoch Totally justified. Your husband will understand.
2,+3pts for Obama: Talk first...if that doesn't work
2,Obama +2 for bringing up Spain fiasco #tweetdebate
2,Obama +1 pointing out McCain's bizarre statement regarding meeting prime minister of Spain #tweetdebate
2,want a t-shirt too! #tweetdebate
2,Sen. Obama, can you see Russia from your house??? #current #debate #tweetdebate
2,+2 Obama "The notion that we would sit with Akmujinadad and let him spew out bile comments without saying anything is wrong." #tweetdebate
2,#tweetdebate I like the debate format so far.  At least there is some back-and-forth.
2,+5 Obama for understanding that  conversation is key. #tweetdebate
2,Obama +2 for loose nukes in Russia #tweetdebate
2,obama +3 he seems to have done his homework on Russia good job #tweetdebate
2,#tweetdebate obama
2,+3 pts for McCain saying "I see three initials in front of Putin's name...a K
2,Mccain +2 for clearly understanding the situation in Russia #tweetdebate
2,McCain +2 for KGB soundbite and for access to facts (accurate or not) #tweetdebate
2,+1 Obama for being clear about dealing with Russia #tweetdebate
2,He pronounced that one right! One for two on the foreign leaders
2,mccain +1 for pronouncing the President of Georgia's name - although I have no idea if he said it correctly #tweetdebate
2,+3 McCain for knowing obscure Ukrainian places and people #tweetdebate
2,love the Tom Clancy suggestion!!  :-P  #tweetdebate
2,using the rating say (1-5) is interesting too  TheDailyDG: Obama +2 for bringing up Spain fiasco #tweetdebate
2,Obama +1 for alternative energy! #tweetdebate
2,+2 good comeback Obama
2,#tweetdebate McCain's doing quite well on the Georgia issue. Obama's response is decisive & knowledgeable. They both sound presidential.
2,@dalbee agreed. +1 for obama. #tweetdebate
2,@current #current My inner hippie is coming out. I'm glad we're getting to alternative energy now.
2,Obama +1 ok again with energy indep. #tweetdebate
2,Obama +2 clarifying what he is objecting #Tweetdebate
2,+2 Obama
2,+2 Obama for pointing out that he was never opposed to nuclear waste
2,1pt for McCain on another 9/11 attack..."we are a safe nation but far from safe". #tweetdebate
2,@BevJack what does Obama think about delta airlines #current #debate08 #tweetdebate #mccainshot #obamashot
2,McCain is against torture again. That's nice ... looked like he was supporting Bush for a while. #current #tweetdebate #debate08
2,I'll give +2 to McCain for bringing up TORTURE and not calling it harsh interrogation tactics #tweetdebate #cu09
2,Obama +2 For port security #tweetdebate
2,Glad to NOT hear 'in a post-9/11 world' #current
2,Obama is a great face for our country
2,Loving watching all these great tweets during the debate! Thanks @current and @twitter! #current
2,mccain as president= torture #current #debate08
2,There's a lot of work still to be done with homeland security. New report from @Heritage and CSIS. http://is.gd/3cg2 #debate08 #current
2,#current Nice block and bridge Sen. Obama
2,#tweetdebate Obama definitely seems to be winning among Twitterers using the #tweetdebate tag.
2,John Kerry
2,Obama won this from the handshake #current
2,Obamba kicked ass-especially with Afghanistan #current
2,+1pt for Obama wanting to restore our image to the world. #tweetdebate
2,McCain has the smile of success on his face. #current #debate08
2,RTbmaleszyk   Obama +2 for understanding how energy independence relates to our foreign policy in Russia #tweetdebate #current
2,#current "Restore America's Standing in the World" now I buy that! Go Obama.
2,@current #current Im more convinced now than I was before about who I will vote for. I guess that's something - but I had already decided b4
2,the flat American accent is DEFINITELY going to help McCain.  Barak is being too timid.  Average people need to see an Alpha Male. #current
2,yes. thank you obama. we need to restore our standing in the world. #current #mccainshot #obamashot
2,#debate08 #current The world likes Obama therefore we should vote for him.
2,Good point
2,#current Obama's job was to appear Presidential and measured.Anyone want to challenge that he succeeded?
2,-1pt for Obama continuously praising McCain. #tweetdebate
2,+5 obama restoring view of US around the world  #tweetdebate
2,oohh
2,+3 Obama for bringing up the need to restore our image in the world #tweetdebate
2,Obama-"The way we are percieved in the world is what will make things work." I kinda agree... #current
2,Whoever wins...Let's move away from the whole "with us or against us" idea #current
2,Obama +1 for emphasizing importance of restoring US reputation #tweetdebate
2,#current Obama demanded the debate (good decision) but seems to have been more prepped for economy than foreign affairs
2,shining beacon 
2,Obamas body language seems of that of an arrogant prick. Constantly "looking down" on McCain #current
2,#current #debate08 Vote Obama 2008! He knows what he is talking about without actually going there.
2,obama is doing better #current
2,McCain +1 for pointing out need to stop prison torture #tweetdebate
2,#current #debate08 star wars is baaaaack....
2,#tweetdebate McCain showing his experience quoting Ronald Regan
2,If McCain looses this debate he will cuss Obama out!!!! #current
2,OBAMA U ROCK! #CURRENT "j tap"
2,I would even agree that mccain was a better debater than I thought he would be.  McCain held his own #current
2,#current no clear winner = win for McCain
2,On CNN
2,Hack the debate rocks!  Thanks for giving us a fun way to participate. #current
2,I am a staunch supporter of Obama
2,@PJsMommy hey McCain's face is crooked so I guess they're even! #current
2,Greatest country on earth exactly....#tweetdebate
2,Obama has this in the bag #current
2,#current Get 'em Obama! =]
2,Obama has won this
2,Obama is teh WINNER #current
2,#current Obama's right. China is involved in Asia.
2,Interesting debate
2,#current I think McCain's going to see a bit of a bump from his performance.
2,INDEPENDENTS FOR OBAMA! #current
2,@BarackObama
2,obama +3 the conspicuousness of their presence is only matched by our absence #tweetdebate
2,What's all this talk about "winning" the debate? Obv everone thinks their own side "won." #current
2,Obama: Yes we can!
2,Obama won. Gentlemen it's time to put your old pens down. #current	tayari	Tayari Jones	2	2	2
2,#current Rocks the vote - best mashup - congrats!	gwfrink3	George Frink	2	2	4
2,thanks Obama for talking about domestic policy a little... #debate08 #current	organicmania	OrganicMania	2	2	1
2,#current ""...conspicuousness of their presence only matched by our absence..."" Nice."
2,@curreent McCain sounds better
2,Obama +3 Finance is a national security issue #tweetdebate
2,#current #debate08 McCain: If we lose in Iraq
2,@gloreebe88 Haha
2,+1 obama for saying Pakistan correctly. #tweetdebate
2,+3 Obama for bringing up the Vet's medical needs #tweetdebate
2,side note - Obama just more "Presidential" to me I don't see where his lack of experience comes to play - more coh & prep #tweetdebate
2,#current VETS for Obama
2,Excellent point by Obama about strength on the homefront being essential to success on the warfront. #current
2,Nice finish for Obama #current
2,I feel like Obama is back on track!#current
2,@current McCain sounds better
2,obama - "all chips in..." - nice poker reference! +1 for obama #current
2,Obama +3 the conspicuousness of their presence is only matched by our absence #tweetdebate
2,both win.. we saw how McCain wants blood and treasure.. Obama can talk strait.. no plundering needed McCain for Cptn-Obama for Pres #current
2,a broader strategic vision. i think thats a good point. #current
2,Open your minds to third parties! #current
2,That vision thang was alright #current
2,#current #debate08 Obama:"The next president needs to have a broader strategic vision that what we've had in the last 8 years."
2,Linking the strength of our economy to our future strength in the world. Good. #current
2,Obama wins!  #current
2,#current McPain: there are some advantages to experience
2,Obama has won
2,#current Obama has better ideas  #current
2,MCCain's gonna school Obama.  #debate08 #current
2,I'll stick with Obama's intelligence thank you #current
2,Obama is right
2,@210m Agreed. #current #debate08
2,Brilliant statement on a stable economy being a national security issue by Obama. #current
2,#current wish Obama improving
2,#current Obama definitely has better speaking presence
2,McCain raps up nicely #current #debate08
2,@JLApplegate #tweetdebate I agree each side will feel like they won
2,Wow! Obama was powerful there! #current
2,Obama is cleaning up with McCain. #tweetdebate
2,McCain: compares Obama to Bush as both "stubborn"  #current
2,obama smells the blood - going for the kill #current
2,#current McPain: taking care of veterans will be my job. I have ability
2,Obama +1 for bringing up the war spending and healthcare. #tweetdebate
2,China is buying mountains of resources in Africa and South America. Literally - they bought Mt Toromocho in Peru for minerals. #current
2,#current #debate08 McCain:"I know the vertarans and I know them well
2,+5 obama just put mccain to shame talking about non-Iraq issues and veteran care   #tweetdebate
2,I pre-emptively call this debate for Obama. Obama won. #current
2,My Father came from Kenya.. that is where I get my Name (not from Iraq) Obama #current #debate08
2,Heartstrings pulled! McCain is good... #current
2,Moonpie
2,THANK TWITTER & CURRENT 4 LETTING ME HACK THE DEBATE!! PEACE 2 U ALL- THINK LIKE DWIGHT-BEWARE THE MILITARY INDUSTRIAL COMPLEX #CURRENT
2,obama just slam dunked #current
2,McCain: "I don't need on-the-job training."  You sure about that? #current
2,Hey.. Barack I was born in Kenya (parents in the Peace Corps)...#current #debate08
2,Let me be clear
2,Jill Greenburg caught McCain's good side. #current
2,McCain - reform
2,Obama talks about father... and name. Needed to do that! #current
2,#current #debate08 Obama is being very eloquent and making good points about how the world sees us.
2,i agree with obama #current #debate08
2,McCain gets the last word!!!!  #current
2,@temporaryone he is stiff because he had nearly every bone in his body broken while a pow #current
2,Obama +3 The world is not inspired by the UStoday like they used to be.  We need to reverse this trend #tweetdebate.
2,#current Sen O: this is part of how we'll keep U.S. safe; helping people live out their dreams is one thing I'm committed too.
2,I really like how Obama's ending this... we really do need to earn the respect of the world again. #current
2,By the way
2,#current pow pow pow pow pow pow pow
2,McCain... Normalization of relations with Vietnam.. I know
2,lets talk about Present ISSUES and about your experience #current
2,McCain victory #debate08 #current
2,Jill Greenburg caught McCain's good side. #current #debate08
2,From where Obama? McCain.. Land of the free HOME of the brave! McCain hands down! #current
2,O: We can show the world - that we're going to invest in Education
2,Awsome debate! #current #obamashot #mccainshot
2,Boy I can't WAIT for the Vice President debate.... #debate08 #current
2,In Italy we could never vote Mac! Obama lives in present
2,I think Obama won #current
2,#current Obama wins on the economy
2,#current BINGO - lets not forget McCain was a POW!
2,@BarackObama GOOD JOB!#current
2,#current #debate08 IMO
2,Obama!#current
2,#current #debate08 good job
2,Obama is the winner of the debate #current
2,Woo
2,John McCain did well on two hours prep time
2,Wow! That was a hell of a good time! What a debate! Good job Obama! #current
2,#current all you pro-Obama-ites: REGISTER TO VOTE VERY SOON!!!
2,OBAMA WON!!  #current
2,palin vs biden gonna be real good #current
2,Obama +3 for convincingly explaining the need for America to earn back respect around the world #tweetdebate
2,McCain wins #current #debate08
2,Wow guys! Thanks so much. Stay tuned on Current TV and tweet @infoMania  #current
2,Obama mic'd: "Good job
2,lol obama told him good job!lols #current
2,The debte ends and Barry calls good job John....indeed #current #debate08
2,Now I can go to bed in peace #current
2,YAY!!!!!!!!!!! It's over!!! #current #debate08 #tweetdebate
2,lucky mccain for getting the last word...the most convincing/presidential thing he has said this debate #current
2,McCain just won w/ "I know how to heal war
2,Jim lehrer wins
2,#current #debate08 thanks current! fun stuff!
